"plotid"	"plothalfid1"	"inv"	"year"	"variable"	"value"	"note"	"varType"	"measLevel"
"1928"	18	"I_18"	"I"	2013	"som_F"	4.91975	"aggregated by depth"	"measCat"	"plothalf"
"1929"	18	"N_18"	"N"	2012	"nhi_F"	4.23155	"aggregated by depth"	"measCat"	"plothalf"
"1930"	18	"N_18"	"N"	2012	"noi_F"	4.14665	"aggregated by depth"	"measCat"	"plothalf"
"1931"	18	"N_18"	"N"	2012	"toti_F"	8.37815	"aggregated by depth"	"measCat"	"plothalf"
"1932"	18	"N_18"	"N"	2012	"ammonifd_F"	0.1107	"aggregated by depth"	"measCat"	"plothalf"
"1933"	18	"N_18"	"N"	2012	"nitrifd_F"	0.0342	"aggregated by depth"	"measCat"	"plothalf"
"1934"	18	"N_18"	"N"	2012	"minzd_F"	0.14495	"aggregated by depth"	"measCat"	"plothalf"
"1935"	18	"N_18"	"N"	2012	"soilmoi_F"	22.0409	"aggregated by depth"	"measCat"	"plothalf"
"1936"	18	"N_18"	"N"	2012	"som_F"	7.9318	"aggregated by depth"	"measCat"	"plothalf"
"1937"	18	"N_18"	"N"	2013	"nhi_F"	3.5968	"aggregated by depth"	"measCat"	"plothalf"
"1938"	18	"N_18"	"N"	2013	"noi_F"	1.8965	"aggregated by depth"	"measCat"	"plothalf"
"1939"	18	"N_18"	"N"	2013	"toti_F"	5.49335	"aggregated by depth"	"measCat"	"plothalf"
"1940"	18	"N_18"	"N"	2013	"ammonifd_F"	-0.0707	"aggregated by depth"	"measCat"	"plothalf"
"1941"	18	"N_18"	"N"	2013	"nitrifd_F"	0.26315	"aggregated by depth"	"measCat"	"plothalf"
"1942"	18	"N_18"	"N"	2013	"minzd_F"	0.19245	"aggregated by depth"	"measCat"	"plothalf"
"1943"	18	"N_18"	"N"	2013	"soilmoi_F"	22.6494	"aggregated by depth"	"measCat"	"plothalf"
"1944"	18	"N_18"	"N"	2013	"som_F"	5.741	"aggregated by depth"	"measCat"	"plothalf"
