"plotid"	"plothalfid1"	"inv"	"year"	"variable"	"value"	"depth"	"varType"	"measLevel"	"variable1"
"1748"	14	"N_14"	"N"	2013	"percpar"	2.36	NA	"environParam"	"plothalf"	"percpar_N"
"1749"	16	"I_16"	"I"	2012	"percpar"	2.59	NA	"environParam"	"plothalf"	"percpar_I"
"1750"	16	"I_16"	"I"	2013	"percpar"	0.98	NA	"environParam"	"plothalf"	"percpar_I"
"1751"	16	"N_16"	"N"	2012	"percpar"	2.88	NA	"environParam"	"plothalf"	"percpar_N"
"1752"	16	"N_16"	"N"	2013	"percpar"	1.47	NA	"environParam"	"plothalf"	"percpar_N"
"1753"	17	"I_17"	"I"	2012	"percpar"	8.29	NA	"environParam"	"plothalf"	"percpar_I"
"1754"	17	"I_17"	"I"	2013	"percpar"	8.76	NA	"environParam"	"plothalf"	"percpar_I"
"1755"	17	"N_17"	"N"	2012	"percpar"	5.7	NA	"environParam"	"plothalf"	"percpar_N"
"1756"	17	"N_17"	"N"	2013	"percpar"	7.26	NA	"environParam"	"plothalf"	"percpar_N"
"1757"	18	"I_18"	"I"	2012	"percpar"	2.24	NA	"environParam"	"plothalf"	"percpar_I"
"1758"	18	"I_18"	"I"	2013	"percpar"	3.88	NA	"environParam"	"plothalf"	"percpar_I"
"1759"	18	"N_18"	"N"	2012	"percpar"	1.72	NA	"environParam"	"plothalf"	"percpar_N"
"1760"	18	"N_18"	"N"	2013	"percpar"	4.48	NA	"environParam"	"plothalf"	"percpar_N"
"1761"	2	"I_2"	"I"	2012	"percpar"	4.09	NA	"environParam"	"plothalf"	"percpar_I"
"1762"	2	"I_2"	"I"	2013	"percpar"	6.48	NA	"environParam"	"plothalf"	"percpar_I"
"1763"	2	"N_2"	"N"	2012	"percpar"	3.06	NA	"environParam"	"plothalf"	"percpar_N"
"1764"	2	"N_2"	"N"	2013	"percpar"	7.87	NA	"environParam"	"plothalf"	"percpar_N"
"1765"	3	"I_3"	"I"	2012	"percpar"	3.46	NA	"environParam"	"plothalf"	"percpar_I"
"1766"	3	"I_3"	"I"	2013	"percpar"	9.57	NA	"environParam"	"plothalf"	"percpar_I"
"1767"	3	"N_3"	"N"	2012	"percpar"	3.63	NA	"environParam"	"plothalf"	"percpar_N"
"1768"	3	"N_3"	"N"	2013	"percpar"	10.34	NA	"environParam"	"plothalf"	"percpar_N"
"1769"	4	"I_4"	"I"	2012	"percpar"	2.59	NA	"environParam"	"plothalf"	"percpar_I"
"1770"	4	"I_4"	"I"	2013	"percpar"	NA	NA	"environParam"	"plothalf"	"percpar_I"
"1771"	4	"N_4"	"N"	2012	"percpar"	1.79	NA	"environParam"	"plothalf"	"percpar_N"
"1772"	4	"N_4"	"N"	2013	"percpar"	NA	NA	"environParam"	"plothalf"	"percpar_N"
"1773"	5	"I_5"	"I"	2012	"percpar"	5.27	NA	"environParam"	"plothalf"	"percpar_I"
"1774"	5	"I_5"	"I"	2013	"percpar"	NA	NA	"environParam"	"plothalf"	"percpar_I"
"1775"	5	"N_5"	"N"	2012	"percpar"	6.04	NA	"environParam"	"plothalf"	"percpar_N"
"1776"	5	"N_5"	"N"	2013	"percpar"	NA	NA	"environParam"	"plothalf"	"percpar_N"
"1777"	6	"I_6"	"I"	2012	"percpar"	1.91	NA	"environParam"	"plothalf"	"percpar_I"
"1778"	6	"I_6"	"I"	2013	"percpar"	NA	NA	"environParam"	"plothalf"	"percpar_I"
"1779"	6	"N_6"	"N"	2012	"percpar"	1.93	NA	"environParam"	"plothalf"	"percpar_N"
"1780"	6	"N_6"	"N"	2013	"percpar"	NA	NA	"environParam"	"plothalf"	"percpar_N"
"1781"	7	"I_7"	"I"	2012	"percpar"	3.35	NA	"environParam"	"plothalf"	"percpar_I"
"1782"	7	"I_7"	"I"	2013	"percpar"	NA	NA	"environParam"	"plothalf"	"percpar_I"
"1783"	7	"N_7"	"N"	2012	"percpar"	5.96	NA	"environParam"	"plothalf"	"percpar_N"
"1784"	7	"N_7"	"N"	2013	"percpar"	NA	NA	"environParam"	"plothalf"	"percpar_N"
"1785"	8	"I_8"	"I"	2012	"percpar"	69.5	NA	"environParam"	"plothalf"	"percpar_I"
"1786"	8	"I_8"	"I"	2013	"percpar"	NA	NA	"environParam"	"plothalf"	"percpar_I"
"1787"	8	"N_8"	"N"	2012	"percpar"	6.79	NA	"environParam"	"plothalf"	"percpar_N"
"1788"	8	"N_8"	"N"	2013	"percpar"	NA	NA	"environParam"	"plothalf"	"percpar_N"
"1789"	9	"I_9"	"I"	2012	"percpar"	3.71	NA	"environParam"	"plothalf"	"percpar_I"
"1790"	9	"I_9"	"I"	2013	"percpar"	NA	NA	"environParam"	"plothalf"	"percpar_I"
"1791"	9	"N_9"	"N"	2012	"percpar"	2.01	NA	"environParam"	"plothalf"	"percpar_N"
"1792"	9	"N_9"	"N"	2013	"percpar"	NA	NA	"environParam"	"plothalf"	"percpar_N"
"1857"	1	"I_1"	"I"	2012	"mv_g.m2"	232.213333333333	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1858"	1	"I_1"	"I"	2013	"mv_g.m2"	83.4666666666667	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1859"	1	"N_1"	"N"	2012	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1860"	1	"N_1"	"N"	2013	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1861"	10	"I_10"	"I"	2012	"mv_g.m2"	41.2266666666667	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1862"	10	"I_10"	"I"	2013	"mv_g.m2"	26.4	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1863"	10	"N_10"	"N"	2012	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1864"	10	"N_10"	"N"	2013	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1865"	11	"I_11"	"I"	2012	"mv_g.m2"	43.5733333333333	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1866"	11	"I_11"	"I"	2013	"mv_g.m2"	175.68	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1867"	11	"N_11"	"N"	2012	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1868"	11	"N_11"	"N"	2013	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1869"	13	"I_13"	"I"	2012	"mv_g.m2"	8.48	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1870"	13	"I_13"	"I"	2013	"mv_g.m2"	0.32	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1871"	13	"N_13"	"N"	2012	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1872"	13	"N_13"	"N"	2013	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1873"	14	"I_14"	"I"	2012	"mv_g.m2"	23.52	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1874"	14	"I_14"	"I"	2013	"mv_g.m2"	46.2933333333333	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1875"	14	"N_14"	"N"	2012	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1876"	14	"N_14"	"N"	2013	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1877"	16	"I_16"	"I"	2012	"mv_g.m2"	25.44	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1878"	16	"I_16"	"I"	2013	"mv_g.m2"	51.2	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1879"	16	"N_16"	"N"	2012	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1880"	16	"N_16"	"N"	2013	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1881"	17	"I_17"	"I"	2012	"mv_g.m2"	111.36	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1882"	17	"I_17"	"I"	2013	"mv_g.m2"	49.0133333333333	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1883"	17	"N_17"	"N"	2012	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1884"	17	"N_17"	"N"	2013	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1885"	18	"I_18"	"I"	2012	"mv_g.m2"	3.73333333333333	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1886"	18	"I_18"	"I"	2013	"mv_g.m2"	2.13333333333333	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1887"	18	"N_18"	"N"	2012	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1888"	18	"N_18"	"N"	2013	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1889"	2	"I_2"	"I"	2012	"mv_g.m2"	16.3733333333333	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1890"	2	"I_2"	"I"	2013	"mv_g.m2"	51.4133333333333	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1891"	2	"N_2"	"N"	2012	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1892"	2	"N_2"	"N"	2013	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1893"	3	"I_3"	"I"	2012	"mv_g.m2"	25.9733333333333	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1894"	3	"I_3"	"I"	2013	"mv_g.m2"	9.38666666666667	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1895"	3	"N_3"	"N"	2012	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1896"	3	"N_3"	"N"	2013	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1897"	4	"I_4"	"I"	2012	"mv_g.m2"	16.64	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1898"	4	"I_4"	"I"	2013	"mv_g.m2"	11.7333333333333	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1899"	4	"N_4"	"N"	2012	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1900"	4	"N_4"	"N"	2013	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1901"	5	"I_5"	"I"	2012	"mv_g.m2"	75.7333333333333	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1902"	5	"I_5"	"I"	2013	"mv_g.m2"	44.5866666666667	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1903"	5	"N_5"	"N"	2012	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1904"	5	"N_5"	"N"	2013	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1905"	6	"I_6"	"I"	2012	"mv_g.m2"	5.92	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1906"	6	"I_6"	"I"	2013	"mv_g.m2"	6.4	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1907"	6	"N_6"	"N"	2012	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1908"	6	"N_6"	"N"	2013	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1909"	7	"I_7"	"I"	2012	"mv_g.m2"	70.0266666666667	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1910"	7	"I_7"	"I"	2013	"mv_g.m2"	35.4666666666667	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1911"	7	"N_7"	"N"	2012	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1912"	7	"N_7"	"N"	2013	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1913"	8	"I_8"	"I"	2012	"mv_g.m2"	79.84	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1914"	8	"I_8"	"I"	2013	"mv_g.m2"	62.0266666666667	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1915"	8	"N_8"	"N"	2012	"mv_g.m2"	0.0533333333333333	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1916"	8	"N_8"	"N"	2013	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1917"	9	"I_9"	"I"	2012	"mv_g.m2"	148.266666666667	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1918"	9	"I_9"	"I"	2013	"mv_g.m2"	61.3333333333333	NA	"understoryBiom"	"plothalf"	"mv_g.m2_I"
"1919"	9	"N_9"	"N"	2012	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1920"	9	"N_9"	"N"	2013	"mv_g.m2"	0	NA	"understoryBiom"	"plothalf"	"mv_g.m2_N"
"1921"	1	"I_1"	"I"	2012	"nat_g.m2"	45.12	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1922"	1	"I_1"	"I"	2013	"nat_g.m2"	132.853333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1923"	1	"N_1"	"N"	2012	"nat_g.m2"	24.0533333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1924"	1	"N_1"	"N"	2013	"nat_g.m2"	45.3333333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1925"	10	"I_10"	"I"	2012	"nat_g.m2"	29.0133333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1926"	10	"I_10"	"I"	2013	"nat_g.m2"	21.7066666666667	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1927"	10	"N_10"	"N"	2012	"nat_g.m2"	54.7733333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1928"	10	"N_10"	"N"	2013	"nat_g.m2"	26.8266666666667	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1929"	11	"I_11"	"I"	2012	"nat_g.m2"	227.306666666667	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1930"	11	"I_11"	"I"	2013	"nat_g.m2"	101.76	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1931"	11	"N_11"	"N"	2012	"nat_g.m2"	84.0533333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1932"	11	"N_11"	"N"	2013	"nat_g.m2"	51.04	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1933"	13	"I_13"	"I"	2012	"nat_g.m2"	10.88	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1934"	13	"I_13"	"I"	2013	"nat_g.m2"	26.2933333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1935"	13	"N_13"	"N"	2012	"nat_g.m2"	32.2133333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1936"	13	"N_13"	"N"	2013	"nat_g.m2"	31.1466666666667	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1937"	14	"I_14"	"I"	2012	"nat_g.m2"	4.96	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1938"	14	"I_14"	"I"	2013	"nat_g.m2"	12.9066666666667	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1939"	14	"N_14"	"N"	2012	"nat_g.m2"	1.97333333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1940"	14	"N_14"	"N"	2013	"nat_g.m2"	15.9466666666667	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1941"	16	"I_16"	"I"	2012	"nat_g.m2"	6.34666666666667	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1942"	16	"I_16"	"I"	2013	"nat_g.m2"	12.64	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1943"	16	"N_16"	"N"	2012	"nat_g.m2"	0.426666666666667	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1944"	16	"N_16"	"N"	2013	"nat_g.m2"	4.42666666666667	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1945"	17	"I_17"	"I"	2012	"nat_g.m2"	3.36	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1946"	17	"I_17"	"I"	2013	"nat_g.m2"	39.7333333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1947"	17	"N_17"	"N"	2012	"nat_g.m2"	1.01333333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1948"	17	"N_17"	"N"	2013	"nat_g.m2"	31.68	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1949"	18	"I_18"	"I"	2012	"nat_g.m2"	1.70666666666667	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1950"	18	"I_18"	"I"	2013	"nat_g.m2"	1.28	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1951"	18	"N_18"	"N"	2012	"nat_g.m2"	0	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1952"	18	"N_18"	"N"	2013	"nat_g.m2"	7.46666666666667	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1953"	2	"I_2"	"I"	2012	"nat_g.m2"	4.21333333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1954"	2	"I_2"	"I"	2013	"nat_g.m2"	25.1733333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1955"	2	"N_2"	"N"	2012	"nat_g.m2"	100.533333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1956"	2	"N_2"	"N"	2013	"nat_g.m2"	74.2933333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1957"	3	"I_3"	"I"	2012	"nat_g.m2"	1.6	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1958"	3	"I_3"	"I"	2013	"nat_g.m2"	22.0266666666667	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1959"	3	"N_3"	"N"	2012	"nat_g.m2"	6.56	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1960"	3	"N_3"	"N"	2013	"nat_g.m2"	16.7466666666667	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1961"	4	"I_4"	"I"	2012	"nat_g.m2"	0.16	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1962"	4	"I_4"	"I"	2013	"nat_g.m2"	3.09333333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1963"	4	"N_4"	"N"	2012	"nat_g.m2"	4.32	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1964"	4	"N_4"	"N"	2013	"nat_g.m2"	2.13333333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1965"	5	"I_5"	"I"	2012	"nat_g.m2"	0.16	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1966"	5	"I_5"	"I"	2013	"nat_g.m2"	0	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1967"	5	"N_5"	"N"	2012	"nat_g.m2"	0.426666666666667	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1968"	5	"N_5"	"N"	2013	"nat_g.m2"	0	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1969"	6	"I_6"	"I"	2012	"nat_g.m2"	0.693333333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1970"	6	"I_6"	"I"	2013	"nat_g.m2"	125.813333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1971"	6	"N_6"	"N"	2012	"nat_g.m2"	0.426666666666667	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1972"	6	"N_6"	"N"	2013	"nat_g.m2"	31.7333333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1973"	7	"I_7"	"I"	2012	"nat_g.m2"	90.2933333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1974"	7	"I_7"	"I"	2013	"nat_g.m2"	31.84	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1975"	7	"N_7"	"N"	2012	"nat_g.m2"	101.6	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1976"	7	"N_7"	"N"	2013	"nat_g.m2"	109.706666666667	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1977"	8	"I_8"	"I"	2012	"nat_g.m2"	23.4666666666667	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1978"	8	"I_8"	"I"	2013	"nat_g.m2"	46.56	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1979"	8	"N_8"	"N"	2012	"nat_g.m2"	1.49333333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1980"	8	"N_8"	"N"	2013	"nat_g.m2"	5.97333333333333	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
"1981"	9	"I_9"	"I"	2012	"nat_g.m2"	2.56	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1982"	9	"I_9"	"I"	2013	"nat_g.m2"	15.6266666666667	NA	"understoryBiom"	"plothalf"	"nat_g.m2_I"
"1983"	9	"N_9"	"N"	2012	"nat_g.m2"	71.52	NA	"understoryBiom"	"plothalf"	"nat_g.m2_N"
